ID,RegionID,RegionName,City,CountyName,State,Metro,Date,ZORI_Rent,Year,Month,ZORI_Rent_Formatted
2063,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2680.008764,2022,5,"$2,680.01 "
2064,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2065,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2066,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2301.579861,2022,5,"$2,301.58 "
2067,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3486.554105,2022,5,"$3,486.55 "
2068,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2593.480149,2022,5,"$2,593.48 "
2069,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2070,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2185.988089,2022,5,"$2,185.99 "
2071,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2072,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3462.552376,2022,5,"$3,462.55 "
2073,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2074,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3675.477348,2022,5,"$3,675.48 "
2075,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3381.799039,2022,5,"$3,381.80 "
2076,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2398.506987,2022,5,"$2,398.51 "
2077,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2078,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,,2022,5,
2079,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2377.504096,2022,5,"$2,377.50 "
2080,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3998.964763,2022,5,"$3,998.96 "
2081,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3321.249096,2022,5,"$3,321.25 "
2082,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,6920.683864,2022,5,"$6,920.68 "
2083,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2048.421977,2022,5,"$2,048.42 "
2084,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3395.857708,2022,5,"$3,395.86 "
2085,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2506.158727,2022,5,"$2,506.16 "
2086,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,3203.748037,2022,5,"$3,203.75 "
2087,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2812.463837,2022,5,"$2,812.46 "
2088,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",5/31/2022,2790.727658,2022,5,"$2,790.73 "
2089,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,1973.044939,2022,6,"$1,973.04 "
2090,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2093.954532,2022,6,"$2,093.95 "
2091,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2488.316678,2022,6,"$2,488.32 "
2092,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2599.862446,2022,6,"$2,599.86 "
2093,72371,33033,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2309.648165,2022,6,"$2,309.65 "
2094,72480,33178,Doral,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3054.451458,2022,6,"$3,054.45 "
2095,72445,33142,Brownsville,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2096,72479,33177,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2530.527332,2022,6,"$2,530.53 "
2097,72370,33032,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2413.326531,2022,6,"$2,413.33 "
2098,72464,33161,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2265.909945,2022,6,"$2,265.91 "
2099,72468,33165,University Park,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2100,72497,33196,The Hammocks,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2355.796022,2022,6,"$2,355.80 "
2101,72428,33125,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2384.572467,2022,6,"$2,384.57 "
2102,72478,33176,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2006.734628,2022,6,"$2,006.73 "
2103,72356,33018,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3012.285514,2022,6,"$3,012.29 "
2104,72477,33175,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2105,72494,33193,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2233.704594,2022,6,"$2,233.70 "
2106,72429,33126,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2251.234653,2022,6,"$2,251.23 "
2107,72354,33016,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2185.647616,2022,6,"$2,185.65 "
2108,72481,33179,Ives Estates,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2231.57321,2022,6,"$2,231.57 "
2109,72450,33147,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2110,72465,33162,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2192.746243,2022,6,"$2,192.75 "
2111,72458,33155,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2542.929315,2022,6,"$2,542.93 "
2112,72472,33169,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,1827.483352,2022,6,"$1,827.48 "
2113,72348,33010,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2114,72463,33160,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3134.671876,2022,6,"$3,134.67 "
2115,72474,33172,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2303.472602,2022,6,"$2,303.47 "
2116,72352,33014,Miami Lakes,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2166.572354,2022,6,"$2,166.57 "
2117,72437,33134,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2867.428133,2022,6,"$2,867.43 "
2118,72387,33055,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2119,72368,33030,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2120,72388,33056,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2121,72442,33139,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2954.159306,2022,6,"$2,954.16 "
2122,72485,33183,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2268.36542,2022,6,"$2,268.37 "
2123,72438,33135,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2387.144628,2022,6,"$2,387.14 "
2124,72444,33141,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2481.800052,2022,6,"$2,481.80 "
2125,72482,33180,Aventura,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3311.019066,2022,6,"$3,311.02 "
2126,72476,33174,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2499.257278,2022,6,"$2,499.26 "
2127,72351,33013,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2128,72433,33130,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3245.527348,2022,6,"$3,245.53 "
2129,72453,33150,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,1907.716842,2022,6,"$1,907.72 "
2130,72436,33133,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3316.804402,2022,6,"$3,316.80 "
2131,72446,33143,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2576.513082,2022,6,"$2,576.51 "
2132,72459,33156,Pinecrest,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2709.520952,2022,6,"$2,709.52 "
2133,72475,33173,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2419.795841,2022,6,"$2,419.80 "
2134,72430,33127,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2467.516346,2022,6,"$2,467.52 "
2135,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2720.912951,2022,6,"$2,720.91 "
2136,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2137,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2138,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2328.336498,2022,6,"$2,328.34 "
2139,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3541.154972,2022,6,"$3,541.15 "
2140,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2646.804148,2022,6,"$2,646.80 "
2141,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2142,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2229.134303,2022,6,"$2,229.13 "
2143,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2144,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3520.897022,2022,6,"$3,520.90 "
2145,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2146,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3708.258407,2022,6,"$3,708.26 "
2147,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3430.238665,2022,6,"$3,430.24 "
2148,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2405.740795,2022,6,"$2,405.74 "
2149,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2150,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,,2022,6,
2151,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2431.377302,2022,6,"$2,431.38 "
2152,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3974.283552,2022,6,"$3,974.28 "
2153,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3408.10839,2022,6,"$3,408.11 "
2154,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,6944.993832,2022,6,"$6,944.99 "
2155,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2098.045494,2022,6,"$2,098.05 "
2156,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3545.632429,2022,6,"$3,545.63 "
2157,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2556.903479,2022,6,"$2,556.90 "
2158,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,3242.977659,2022,6,"$3,242.98 "
2159,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2864.508759,2022,6,"$2,864.51 "
2160,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",6/30/2022,2827.421986,2022,6,"$2,827.42 "
2161,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2010.664758,2022,7,"$2,010.66 "
2162,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2123.83082,2022,7,"$2,123.83 "
2163,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2525.276361,2022,7,"$2,525.28 "
2164,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2646.024147,2022,7,"$2,646.02 "
2165,72371,33033,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2384.964637,2022,7,"$2,384.96 "
2166,72480,33178,Doral,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3066.255074,2022,7,"$3,066.26 "
2167,72445,33142,Brownsville,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2168,72479,33177,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2563.519812,2022,7,"$2,563.52 "
2169,72370,33032,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2464.635047,2022,7,"$2,464.64 "
2170,72464,33161,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2302.23806,2022,7,"$2,302.24 "
2171,72468,33165,University Park,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2172,72497,33196,The Hammocks,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2362.550775,2022,7,"$2,362.55 "
2173,72428,33125,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2416.572486,2022,7,"$2,416.57 "
2174,72478,33176,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2055.037925,2022,7,"$2,055.04 "
2175,72356,33018,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3053.979306,2022,7,"$3,053.98 "
2176,72477,33175,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2245.106795,2022,7,"$2,245.11 "
2177,72494,33193,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2305.016492,2022,7,"$2,305.02 "
2178,72429,33126,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2229.801097,2022,7,"$2,229.80 "
2179,72354,33016,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2212.846234,2022,7,"$2,212.85 "
2180,72481,33179,Ives Estates,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2272.367721,2022,7,"$2,272.37 "
2181,72450,33147,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2182,72465,33162,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2324.382061,2022,7,"$2,324.38 "
2183,72458,33155,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2607.557616,2022,7,"$2,607.56 "
2184,72472,33169,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,1812.589363,2022,7,"$1,812.59 "
2185,72348,33010,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2186,72463,33160,North Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3167.319057,2022,7,"$3,167.32 "
2187,72474,33172,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2337.512987,2022,7,"$2,337.51 "
2188,72352,33014,Miami Lakes,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2224.570345,2022,7,"$2,224.57 "
2189,72437,33134,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2934.574815,2022,7,"$2,934.57 "
2190,72387,33055,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2191,72368,33030,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2192,72388,33056,Miami Gardens,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2193,72442,33139,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2966.856847,2022,7,"$2,966.86 "
2194,72485,33183,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2328.935649,2022,7,"$2,328.94 "
2195,72438,33135,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2413.854648,2022,7,"$2,413.85 "
2196,72444,33141,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2487.34035,2022,7,"$2,487.34 "
2197,72482,33180,Aventura,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3313.149167,2022,7,"$3,313.15 "
2198,72476,33174,Fountainbleau,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2511.142764,2022,7,"$2,511.14 "
2199,72351,33013,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2200,72433,33130,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3242.290881,2022,7,"$3,242.29 "
2201,72453,33150,West Little River,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,1912.282112,2022,7,"$1,912.28 "
2202,72436,33133,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3350.307339,2022,7,"$3,350.31 "
2203,72446,33143,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2627.897793,2022,7,"$2,627.90 "
2204,72459,33156,Pinecrest,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2773.421611,2022,7,"$2,773.42 "
2205,72475,33173,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2489.861359,2022,7,"$2,489.86 "
2206,72430,33127,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2506.648985,2022,7,"$2,506.65 "
2207,72448,33145,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2680.697982,2022,7,"$2,680.70 "
2208,72386,33054,Opa-locka,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2209,72447,33144,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2210,72441,33138,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2360.202774,2022,7,"$2,360.20 "
2211,72487,33185,,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3534.607262,2022,7,"$3,534.61 "
2212,72469,33166,Miami Springs,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2708.631489,2022,7,"$2,708.63 "
2213,72470,33167,Westview,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2214,72491,33189,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2281.509842,2022,7,"$2,281.51 "
2215,72471,33168,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2216,72443,33140,Miami Beach,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3514.689056,2022,7,"$3,514.69 "
2217,72486,33184,Tamiami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2218,72434,33131,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3704.994372,2022,7,"$3,704.99 "
2219,72440,33137,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3474.563952,2022,7,"$3,474.56 "
2220,72483,33181,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2442.561975,2022,7,"$2,442.56 "
2221,72372,33034,Florida City,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2222,72489,33187,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,,2022,7,
2223,72439,33136,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2487.244033,2022,7,"$2,487.24 "
2224,72457,33154,Bal Harbour,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3977.176995,2022,7,"$3,977.18 "
2225,72449,33146,Coral Gables,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3436.364611,2022,7,"$3,436.36 "
2226,72452,33149,Key Biscayne,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,6827.785268,2022,7,"$6,827.79 "
2227,72373,33035,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2151.856665,2022,7,"$2,151.86 "
2228,72432,33129,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3523.739001,2022,7,"$3,523.74 "
2229,72492,33190,Cutler Bay,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2578.443273,2022,7,"$2,578.44 "
2230,72435,33132,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,3261.020389,2022,7,"$3,261.02 "
2231,72431,33128,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2911.341619,2022,7,"$2,911.34 "
2232,72426,33122,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",7/31/2022,2904.648481,2022,7,"$2,904.65 "
2233,72350,33012,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2063.229322,2022,8,"$2,063.23 "
2234,72353,33015,Hialeah,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2109.890864,2022,8,"$2,109.89 "
2235,72488,33186,The Crossings,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2547.942768,2022,8,"$2,547.94 "
2236,72460,33157,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2648.030814,2022,8,"$2,648.03 "
2237,72371,33033,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2385.550735,2022,8,"$2,385.55 "
2238,72480,33178,Doral,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,3100.48347,2022,8,"$3,100.48 "
2239,72445,33142,Brownsville,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,,2022,8,
2240,72479,33177,Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2565.379385,2022,8,"$2,565.38 "
2241,72370,33032,Homestead,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2426.289811,2022,8,"$2,426.29 "
2242,72464,33161,North Miami,Miami-Dade County,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",8/31/2022,2349.186489,2022,8,"$2,349.19 "
